pl_name,pl_rade,pl_eqt,pl_orbper,st_spectype
"Kepler-113 b",2.07000000,773.00,4.75399400000,
"Kepler-816 b",9.01000000,668.00,10.50682978000,
"Kepler-790 b",2.71000000,634.00,13.73474071000,
"Kepler-415 c",2.62000000,593.00,8.70797904000,
"Kepler-363 b",1.74000000,1655.00,3.61461353000,
"Kepler-385 b",3.21000000,975.00,10.04377084000,
"Kepler-387 c",1.02000000,893.00,11.83728000000,
"Kepler-59 b",1.02000000,866.00,11.86915070000,
"Kepler-306 d",2.57000000,600.00,17.32668599000,
"Kepler-313 c",1.70000000,608.00,32.27521180000,
"Kepler-317 c",1.91000000,837.00,8.77514782000,
"Kepler-416 c",2.50000000,816.00,12.20942000000,
"Kepler-740 b",4.50000000,1077.00,3.58408420000,
"Kepler-221 c",2.75000000,854.00,5.69058451900,
"Kepler-779 b",0.83000000,428.00,7.09714223000,
"Kepler-667 b",5.50000000,516.00,41.43958662000,
"Kepler-154 d",3.29000000,633.00,20.54981883000,
"Kepler-186 b",1.05000000,578.00,3.88678935600,
"Kepler-1576 b",1.19000000,1059.00,6.98472143000,
"Kepler-885 b",2.41000000,864.00,18.11472949000,
"Kepler-952 b",7.91000000,369.00,130.35469190000,
"Kepler-1388 d",2.43000000,357.00,20.95681580000,
"Kepler-1392 b",2.04000000,714.00,15.14103970000,
"Kepler-902 b",2.49000000,524.00,40.10995470000,
"Kepler-185 b",1.16000000,1282.00,1.63291885300,
"Kepler-297 c",7.70000000,463.00,74.92011900000,
"Kepler-142 d",1.43000000,587.00,41.80876680000,
"Kepler-136 b",1.91000000,914.00,11.57894000000,
"KOI-351 b",1.15000000,1061.00,7.00828076000,
"Kepler-1183 b",2.43000000,555.00,28.50571890000,
"Kepler-265 d",2.39000000,554.00,43.13121470000,
"Kepler-170 b",2.94000000,878.00,7.93058774500,
"Kepler-1784 b",3.20000000,724.00,13.59056583000,
"Kepler-1423 b",2.62000000,741.00,23.95537800000,
"Kepler-1394 b",1.36000000,1947.00,3.93766786000,
"Kepler-338 d",2.61000000,680.00,44.43040590000,
"Kepler-1262 b",1.80000000,758.00,17.35848000000,
"Kepler-1359 b",3.24000000,369.00,59.49709520000,
"Kepler-105 b",4.81000000,1418.00,5.41220000000,
"Kepler-1467 b",2.99000000,413.00,47.05690430000,
"Kepler-216 c",2.50000000,764.00,17.40665938000,
"Kepler-817 b",8.02000000,1125.00,3.99010622900,
"Kepler-769 b",2.50000000,996.00,7.42599200000,
"Kepler-112 c",2.32000000,538.00,28.57426920000,
"Kepler-1178 b",0.63000000,378.00,31.80551280000,
"Kepler-619 d",4.35000000,830.00,11.67894845200,
"Kepler-1475 b",2.24000000,441.00,82.17519700000,
"Kepler-1733 b",2.31000000,959.00,9.22958009000,
"Kepler-1617 b",1.08000000,689.00,27.47855720000,
"Kepler-31 d",4.06000000,484.00,87.64753340000,
"Kepler-79 b",3.39000000,929.00,13.48457668000,
"Kepler-1492 b",3.65000000,801.00,16.75250770000,
"Kepler-1254 d",1.35000000,817.00,5.72717226000,
"Kepler-1022 b",2.02000000,512.00,10.99469878000,
"Kepler-1782 b",2.67000000,834.00,5.75624254700,
"Kepler-290 d",0.89000000,1596.00,0.76402007200,
"Kepler-166 c",2.41000000,468.00,34.25951418000,
"Kepler-1664 b",2.75000000,810.00,14.38681090000,
"Kepler-80 e",1.37000000,629.00,4.64539708800,
"Kepler-1769 b",3.35000000,468.00,89.19347050000,
"Kepler-1012 b",1.34000000,986.00,5.50857600000,
"Kepler-2001 c",1.82000000,604.00,14.09267960000,
"Kepler-605 c",0.80000000,1183.00,2.35895151500,
"Kepler-836 b",2.68000000,871.00,11.36112327000,
"Kepler-1802 b",1.24000000,557.00,7.72515184000,
"Kepler-286 c",1.47000000,1186.00,3.46808239000,
"Kepler-1556 b",2.06000000,900.00,8.82713457000,
"Kepler-279 c",3.57000000,660.00,35.73557190000,
"Kepler-264 c",4.16000000,559.00,140.10394000000,
"Kepler-1518 c",2.90000000,1094.00,9.63102580000,
"Kepler-82 d",1.86000000,1253.00,2.38295159100,
"Kepler-1086 b",1.73000000,420.00,18.78423000000,
"Kepler-1001 b",3.11000000,695.00,14.30511983000,
"Kepler-1268 b",2.14000000,610.00,40.99039860000,
"Kepler-269 c",1.39000000,875.00,8.12809330000,
"Kepler-1011 b",3.05000000,920.00,5.75322197400,
"Kepler-194 d",3.33000000,562.00,52.81480510000,
"Kepler-589 c",1.10000000,1099.00,3.52468054000,
"Kepler-1040 b",1.84000000,297.00,201.12140000000,
"Kepler-812 b",3.16000000,1228.00,10.11716531000,
"Kepler-1777 b",4.27000000,1139.00,12.18416331000,
"Kepler-849 b",7.80000000,316.00,394.61070000000,
"Kepler-743 b",1.21000000,1101.00,3.17926728600,
"Kepler-1559 b",0.70000000,1581.00,0.97191542800,
"Kepler-883 b",1.89000000,861.00,12.98497000000,
"Kepler-250 b",1.16000000,928.00,4.14808732000,
"Kepler-237 b",1.50000000,824.00,4.71510365000,
"Kepler-1524 b",2.84000000,438.00,70.96720870000,
"Kepler-1287 b",1.48000000,811.00,11.47685909000,
"Kepler-1976 b",10.90000000,1096.00,4.95933470000,
"Kepler-1325 b",2.77000000,525.00,33.87868380000,
"Kepler-332 b",1.21000000,703.00,7.62635494000,
"Kepler-589 c",1.09000000,1070.00,3.52467000000,
"Kepler-1830 b",4.43000000,681.00,56.49316980000,
"Kepler-160 c",3.85000000,771.00,13.69942266000,
"Kepler-1513 b",9.09000000,346.00,160.88451966000,
"Kepler-244 d",2.78000000,591.00,20.05040157000,
"Kepler-42 b",0.87000000,525.00,1.21377022200,
"Kepler-954 b",2.33000000,558.00,16.78176602000,
"Kepler-168 b",1.56000000,1201.00,4.42541200000,
"Kepler-857 b",5.56000000,370.00,85.35129427000,
"K2-214 b",2.51000000,1001.00,8.59656000000,
"Kepler-1204 b",3.14000000,448.00,85.73502850000,
"Kepler-674 b",1.32000000,685.00,2.24338184700,
"K2-233 d",2.35800000,523.00,24.36450000000,
"Kepler-400 b",1.69000000,977.00,9.02439889000,
"Kepler-1192 b",2.42000000,600.00,25.20341280000,
"Kepler-1765 b",2.82000000,855.00,10.41890782000,
"Kepler-1016 b",2.12000000,1482.00,1.95452434200,
"Kepler-39 b",12.24022800,851.00,21.08716800000,
"Kepler-42 d",0.66000000,455.00,1.86511419300,
"Kepler-1424 b",1.74000000,629.00,29.60990550000,
"K2-158 c",1.28000000,948.00,5.90279000000,
"Kepler-221 c",2.75000000,854.00,5.69058451900,
"Kepler-83 d",1.88000000,569.00,5.16990995000,"M0 V"
"Kepler-879 b",2.54000000,580.00,33.38559380000,
"Kepler-287 c",3.35000000,513.00,44.85209970000,
"Kepler-550 b",4.20000000,762.00,8.60012100000,
"Kepler-184 d",2.53000000,563.00,29.02235261000,
"Kepler-359 b",3.83000000,665.00,25.56385760000,
"Kepler-1715 b",2.98000000,613.00,35.59713982000,
"Kepler-288 d",3.62000000,508.00,56.63887910000,
"Kepler-1451 b",2.90000000,521.00,35.62223300000,
"Kepler-1270 b",3.01000000,1464.00,6.03356196000,
"Kepler-264 b",4.86000000,844.00,40.80684940000,
"Kepler-753 b",1.52000000,556.00,5.74772501200,
"Kepler-268 b",2.48000000,695.00,25.93406406000,
"Kepler-1116 b",2.26000000,488.00,41.69775820000,
"Kepler-1801 b",3.41000000,829.00,10.44087398000,
"Kepler-1134 b",2.31000000,611.00,17.13263125000,
"Kepler-1135 b",1.99000000,451.00,76.95785700000,
"Kepler-1141 b",0.73000000,1318.00,2.34454700000,
"Kepler-1145 b",1.45000000,957.00,3.97076766000,
"Kepler-1154 b",2.34000000,1314.00,5.18560081000,
"Kepler-332 d",1.41000000,481.00,34.21130540000,
"Kepler-203 b",2.29000000,1234.00,3.16269123800,
"Kepler-1315 c",1.40000000,681.00,6.56607500000,
"Kepler-1371 c",0.53000000,1216.00,2.00541269000,
"Kepler-1395 b",0.70000000,1311.00,3.78475070000,
"Kepler-262 b",1.49000000,734.00,13.06076688000,
"Kepler-295 c",1.42000000,631.00,21.52651000000,
"Kepler-501 c",1.45000000,1257.00,3.62269606000,
"Kepler-617 b",1.27000000,753.00,1.68269614800,
"Kepler-496 b",1.97000000,700.00,8.30864937000,
"Kepler-195 b",2.22000000,753.00,8.30784498000,
"Kepler-356 c",1.99000000,913.00,13.12162167000,
"Kepler-81 d",1.39000000,427.00,20.83798000000,
"Kepler-1000 b",4.67000000,501.00,120.01812720000,
"Kepler-1737 b",5.40000000,383.00,64.61751800000,
"Kepler-160 c",3.11000000,733.00,13.69941722000,
"Kepler-1099 b",3.11000000,1557.00,2.16845259300,
"Kepler-1909 b",0.93000000,1031.00,2.39161966000,
"K2-37 c",2.75000000,861.00,6.42904000000,"G3 V"
"Kepler-239 b",2.35000000,616.00,11.76307164000,
"Kepler-344 c",3.19000000,360.00,125.60230200000,
"Kepler-402 c",1.60000000,1213.00,6.12481814000,
"Kepler-1471 c",1.46000000,784.00,11.60446940000,
"Kepler-1144 b",1.81000000,686.00,17.14647302000,
"Kepler-302 b",2.88000000,568.00,30.18368540000,
"Kepler-398 d",0.85000000,643.00,6.83437001000,
"Kepler-436 b",1.90000000,271.00,64.00115100000,
"K2-290 c",11.27625400,676.00,48.36685000000,
"Kepler-615 b",2.08000000,580.00,10.35574200000,
"Kepler-1468 c",1.62000000,1448.00,3.54553077000,
"Kepler-1913 b",1.79000000,835.00,14.19593863000,
"Kepler-1280 b",1.66000000,513.00,66.55790570000,
"Kepler-1455 b",1.97000000,272.00,49.27676400000,
"Kepler-1073 d",1.48000000,1369.00,2.50475282000,
"Kepler-414 b",2.19000000,1030.00,4.69965323600,
"Kepler-1790 b",2.02000000,606.00,31.58889520000,
"Kepler-917 b",1.85000000,999.00,2.97041437500,
"Kepler-296 e",1.86000000,337.00,,
"Kepler-1162 c",1.79000000,418.00,59.28415710000,
"Kepler-129 b",2.30000000,903.00,15.79193725000,
"Kepler-1701 b",1.99000000,278.00,169.13345500000,
"Kepler-1625 b",5.40000000,253.00,287.37894900000,
"Kepler-11 c",2.88000000,785.00,13.02487700000,
"Kepler-1067 c",1.33000000,931.00,5.42587228000,
"Kepler-1242 b",2.61000000,639.00,13.62798432000,
"Kepler-1210 b",1.56000000,856.00,8.07124073000,
"Kepler-635 b",2.53000000,779.00,23.44971004000,
"Kepler-1761 b",0.92000000,582.00,4.04355143000,
"Kepler-1712 b",1.99000000,385.00,13.81505213000,
"Kepler-321 b",1.78000000,1116.00,4.91538706700,
"Kepler-324 c",2.50000000,400.00,51.80403000000,
"Kepler-1799 b",2.67000000,770.00,11.92976844000,
"Kepler-1801 b",3.14000000,829.00,10.44091127000,
"Kepler-1228 b",1.47000000,1768.00,0.57736957900,
"Kepler-50 c",1.89000000,1125.00,9.37663713000,
"Kepler-536 b",6.18000000,1876.00,1.82708229900,
"Kepler-1829 b",2.22000000,862.00,5.18674073000,
"Kepler-1143 b",1.47000000,959.00,2.88890484900,
"Kepler-107 d",0.86000000,1173.00,7.95839000000,
"Kepler-1162 b",2.22000000,510.00,32.56370690000,
"Kepler-236 c",1.74000000,355.00,23.96812000000,
"Kepler-250 b",0.99000000,912.00,4.14787000000,
"V1298 Tau e",8.74000000,492.00,60.00000000000,
"Kepler-126 c",1.56000000,796.00,21.86967617000,
"Kepler-1371 c",0.65000000,1216.00,2.00541429300,
"Kepler-1397 b",1.37000000,499.00,47.44995500000,
"Kepler-1695 b",0.97000000,957.00,4.73292061000,
"Kepler-1348 b",1.63000000,611.00,27.57240000000,
"Kepler-245 c",2.53000000,619.00,17.46085263000,
"Kepler-359 b",3.83000000,665.00,25.56385760000,
"Kepler-379 b",1.58000000,775.00,20.09836760000,
"Kepler-1254 d",1.40000000,794.00,5.72716067000,
"Kepler-1460 b",1.89000000,391.00,29.96332470000,
"Kepler-1508 b",0.98000000,655.00,20.70565040000,
"Kepler-1929 b",6.06000000,876.00,59.36271990000,
"Kepler-55 d",1.85000000,931.00,2.21111698900,
"Kepler-1129 c",2.75000000,471.00,76.53695860000,
"Kepler-319 d",4.56000000,746.00,31.78209253000,
"Kepler-1093 b",2.03000000,776.00,25.08246260000,
"Kepler-1337 b",2.38000000,420.00,24.40015000000,
"Kepler-217 c",1.48000000,1178.00,8.58598202000,
"Kepler-1222 b",0.89000000,1246.00,1.91694087200,
"Kepler-602 b",1.92000000,772.00,15.28462000000,
"Kepler-1538 b",2.94000000,361.00,175.13881900000,
"Kepler-164 c",2.69000000,950.00,10.94577222000,
"Kepler-586 b",2.89000000,1365.00,2.10472197100,
"Kepler-255 c",3.12000000,807.00,9.94602357000,
"Kepler-55 b",1.56000000,392.00,27.95369000000,
"Kepler-1332 b",1.14000000,699.00,11.87456832000,
"K2-16 b",2.02000000,658.00,7.61880000000,"K3 V"
"Kepler-371 c",1.54000000,448.00,67.96870260000,
"Kepler-49 b",2.71000000,531.00,7.20379400000,
"Kepler-1230 b",3.41000000,946.00,9.95667035000,
"Kepler-238 d",2.15000000,759.00,13.23356008000,
"Kepler-682 b",7.66000000,753.00,12.61190667200,
"Kepler-402 d",1.26000000,1070.00,8.92116020000,
"Kepler-155 c",1.97000000,286.00,52.66156000000,
"Kepler-1166 b",1.94000000,563.00,33.24068820000,
"Kepler-892 b",2.74000000,556.00,13.75210720000,
"Kepler-173 b",1.28000000,1179.00,4.26374847000,
"Kepler-1279 b",1.34000000,738.00,23.47725530000,
"Kepler-187 b",1.44000000,1244.00,4.93883135000,
"Kepler-185 c",1.88000000,550.00,20.72913358000,
"Kepler-1309 b",2.10000000,487.00,28.84179000000,
"Kepler-234 c",3.51000000,1015.00,7.21204152000,
"Kepler-116 b",2.78000000,1184.00,5.96871746900,
"Kepler-1876 b",1.25000000,1424.00,6.99205491000,
"Kepler-725 b",10.52000000,476.00,39.64317811000,
"Kepler-519 b",2.14000000,532.00,24.30784323000,
"Kepler-1806 b",2.05000000,729.00,9.03322647000,
"Kepler-366 c",1.87000000,848.00,12.51610549000,
"Kepler-1375 b",1.21000000,1442.00,3.30041920000,
"Kepler-287 c",3.50000000,522.00,44.85210710000,
"Kepler-1652 b",1.12000000,229.00,38.09723780000,
"Kepler-261 c",2.10000000,509.00,24.57081569000,
"Kepler-349 c",1.97000000,775.00,12.24764145000,
"Kepler-1153 b",1.68000000,1349.00,1.75583532700,
"Kepler-131 b",2.41000000,719.00,16.09194100000,
"Kepler-427 b",13.43000000,996.00,10.29099412900,
"Kepler-1744 b",3.42000000,532.00,37.10110700000,
"Kepler-301 d",1.96000000,725.00,13.75134642000,
"Kepler-316 b",1.32000000,840.00,2.24050700000,
"Kepler-739 b",3.37000000,775.00,12.53248465000,
"Kepler-1311 c",1.02000000,1525.00,2.53574000000,
"Kepler-1758 b",1.37000000,793.00,9.97726191000,
"CoRoT-36 b",15.80466279,1567.00,5.61653100000,"F3 V"
"Kepler-319 d",2.08000000,528.00,31.78211170000,
"Kepler-1541 b",2.15000000,1048.00,8.40691199000,
"Kepler-299 d",1.73000000,719.00,15.05486890000,
"Kepler-1288 b",1.84000000,2017.00,2.76122370000,
"Kepler-283 c",38.67000000,321.00,92.74902300000,
"Kepler-889 b",1.06000000,1295.00,3.74443900000,
"Kepler-887 c",1.05000000,1084.00,7.63846023000,
"Kepler-623 b",3.23000000,825.00,9.07097734000,
"Kepler-195 b",2.41000000,730.00,8.30783200000,
"Kepler-1631 b",1.39000000,1122.00,4.09513932000,
"Kepler-157 c",2.33000000,762.00,13.54056874000,
"Kepler-972 b",4.29000000,1063.00,7.03932553000,
"Kepler-338 c",2.37000000,831.00,24.31113990000,
"Kepler-518 b",5.10000000,1260.00,8.51205000000,
"Kepler-306 c",2.58000000,803.00,7.24022850000,
"Kepler-619 d",4.17000000,830.00,11.67894236000,
"Kepler-1905 b",1.25000000,1212.00,3.42390809000,
"Kepler-552 b",3.86000000,1100.00,5.26341576500,
"Kepler-592 b",2.17000000,1326.00,2.82019240800,
"Kepler-192 d",0.91000000,848.00,6.47052000000,
"Kepler-445 b",1.96000000,479.00,2.98415100000,
"Kepler-165 b",2.10000000,716.00,8.18089490000,
"Kepler-614 b",2.35000000,641.00,14.03491514000,
"Kepler-55 f",1.75000000,559.00,10.19849255000,
"Kepler-1319 b",1.41000000,479.00,2.88676270000,
"Kepler-637 b",2.76000000,862.00,23.20584623000,
"Kepler-53 d",2.44000000,869.00,9.75193182000,
"Kepler-930 b",2.30000000,561.00,71.45177750000,
"Kepler-1396 b",1.65000000,748.00,18.22064210000,
"Kepler-132 d",2.98000000,836.00,18.01000000000,
"Kepler-60 d",1.76000000,1013.00,11.89849320000,
"Kepler-120 b",2.05000000,576.00,6.31238222000,"M0 V"
"Kepler-147 b",1.33000000,877.00,12.61102000000,
"Kepler-125 c",0.85000000,535.00,5.77442209000,
"Kepler-79 e",2.23000000,467.00,81.06349420000,
"Kepler-1640 b",5.49000000,1222.00,7.58441260000,
"Kepler-529 b",1.50000000,1483.00,1.98035766300,
"Kepler-480 b",2.86000000,1312.00,4.91958499700,
"Kepler-1972 b",0.68000000,1084.00,7.54592203700,
"Kepler-694 b",2.44000000,914.00,6.36583971300,
"Kepler-282 b",1.04000000,868.00,9.22068890000,
"Kepler-1086 c",2.74000000,203.00,161.51633450000,
"Kepler-11 c",2.94000000,786.00,13.02492819000,
"Kepler-194 c",2.60000000,748.00,17.30797625000,
"K2-225 b",3.60929179,923.00,15.87230000000,
"Kepler-1302 b",1.48000000,778.00,8.83922659000,
"Kepler-335 c",1.48000000,447.00,67.84507710000,
"Kepler-253 b",1.70000000,911.00,3.78406400000,
"Kepler-1569 b",1.69000000,1222.00,5.79179934000,
"Kepler-879 b",2.54000000,580.00,33.38559380000,
"Kepler-946 b",1.78000000,770.00,11.79162572000,
"Kepler-931 b",1.54000000,744.00,8.03753796000,
"Kepler-1937 b",3.09000000,1014.00,9.68872160000,
"Kepler-1216 b",1.46000000,1155.00,4.37034536000,
"Kepler-1792 b",3.03000000,1047.00,4.19577537900,
"Kepler-176 e",1.51000000,398.00,51.16580190000,
"Kepler-164 e",4.24000000,429.00,94.88690200000,
"K2-230 b",1.96000000,1529.00,2.86041000000,
"Kepler-1156 b",1.33000000,787.00,11.89520436000,
"Kepler-286 c",1.29000000,1098.00,3.46807300000,
"Kepler-250 b",1.08000000,938.00,4.14810719000,
"Kepler-643 b",10.99000000,972.00,16.33889626000,
"Kepler-1256 b",1.40000000,972.00,12.41277540000,
"Kepler-1775 b",2.07000000,423.00,85.65390000000,
"Kepler-1376 b",1.07000000,1043.00,5.30880656000,
"Kepler-1448 b",1.73000000,811.00,12.27065865000,
"Kepler-266 b",2.51000000,990.00,6.61834191000,
"Kepler-1090 b",2.79000000,297.00,198.68085900000,
"Kepler-1601 b",0.88000000,1507.00,2.20921951000,
"Kepler-1610 b",1.45000000,749.00,8.70181574000,
"Kepler-1067 b",0.70000000,1792.00,0.76212926100,
"Kepler-298 b",2.11000000,540.00,10.47548084000,
"Kepler-127 d",2.51000000,578.00,48.63057000000,
"Kepler-1664 b",2.75000000,810.00,14.38681090000,
"Kepler-696 b",5.90000000,1186.00,4.19040910000,
"Kepler-819 b",2.56000000,468.00,33.19956480000,
"Kepler-100 c",2.08000000,869.00,12.81573500000,
"Kepler-83 d",2.18000000,708.00,5.16982000000,
"Kepler-224 c",3.33000000,791.00,5.92499130800,
"Kepler-937 b",3.39000000,495.00,67.66905540000,
"Kepler-694 b",2.59000000,916.00,6.36581500000,
"Kepler-1125 b",1.58000000,646.00,17.67006420000,
"Kepler-54 d",1.38000000,329.00,20.99589959000,
"Kepler-1736 b",2.44000000,566.00,37.81011740000,
"Kepler-85 b",1.99000000,814.00,8.30599200000,
"Kepler-351 d",2.95000000,317.00,142.54424700000,
"Kepler-1597 b",0.91000000,1499.00,2.94654179000,
"Kepler-1869 b",2.64000000,1246.00,8.16733500000,
"Kepler-1936 b",4.50000000,524.00,126.55752200000,
"Kepler-132 e",1.14000000,404.00,110.28693740000,
"Kepler-104 c",2.05000000,627.00,23.66834000000,
"Kepler-999 b",1.51000000,1114.00,5.99185701700,
"Kepler-1352 b",0.81000000,1714.00,1.87788274800,
"Kepler-1340 b",1.11000000,2174.00,0.66502594100,
"Kepler-542 b",2.06000000,749.00,13.14494000000,
"Kepler-1231 b",1.29000000,808.00,10.41725184000,
"Kepler-1325 b",3.52000000,564.00,33.87863900000,
"Kepler-1997 b",2.51000000,654.00,26.75758590000,
"Kepler-956 b",2.69000000,1106.00,5.24867263100,
"Kepler-270 b",1.83000000,1001.00,11.47610130000,
"Kepler-816 b",9.41000000,669.00,10.50682564600,
"OGLE-TR-132 b",14.01125000,2017.00,1.68986800000,
"Kepler-1344 b",1.73000000,1175.00,4.76831300000,
"Kepler-79 b",2.94000000,868.00,13.48458000000,
"Kepler-11 d",3.26000000,653.00,22.68714105000,
"Kepler-223 b",1.80000000,961.00,7.38441403000,
"Kepler-1105 b",1.92000000,697.00,4.42157218200,
"Kepler-1235 b",0.68000000,986.00,4.16055856000,
"Kepler-124 b",0.80000000,931.00,3.41045424000,
"KOI-4777.01",0.42000000,746.00,0.82400012500,
"Kepler-633 b",2.90000000,1211.00,8.50340600000,
"Kepler-1631 b",1.75000000,1122.00,4.09513876000,
"Kepler-1033 b",2.31000000,889.00,7.56034400000,
"Kepler-985 b",3.53000000,371.00,116.33190100000,
"Kepler-958 b",2.54000000,749.00,9.76785911000,
"Kepler-949 b",3.03000000,782.00,8.68930729600,
"Kepler-969 b",2.37000000,465.00,34.17321560000,
"HD 224018 c",2.42000000,641.00,36.57669000000,"G V"
"Kepler-292 d",2.13000000,808.00,7.05565840000,
"Kepler-302 c",9.32000000,352.00,127.28240310000,
"Kepler-619 b",2.69000000,1073.00,5.40427219700,
"Kepler-1552 b",2.17000000,251.00,184.77185300000,
"Kepler-39 b",9.80000000,712.00,21.08717400000,
"Kepler-1641 c",3.78000000,767.00,32.65721200000,
"Kepler-395 c",1.14000000,292.00,34.98978470000,
"KIC 9663113 b",5.80000000,264.00,572.37663200000,
"Kepler-1068 b",3.63000000,735.00,16.92344113000,
"Kepler-46 d",2.17000000,845.00,6.76652078000,
"Kepler-1727 b",2.72000000,757.00,9.02930890000,
"Kepler-1211 b",2.30000000,829.00,11.01832000000,
"Kepler-998 b",1.88000000,1020.00,5.65377733000,
"Kepler-1505 b",1.13000000,625.00,30.86093660000,
"Kepler-635 b",2.53000000,779.00,23.44971004000,
"Kepler-295 c",1.20000000,620.00,21.52625690000,
"Kepler-1806 b",1.96000000,729.00,9.03326435000,
"Kepler-478 b",2.38000000,640.00,13.22175358000,
"Kepler-106 b",0.85000000,1035.00,6.16491696000,
"Kepler-1700 b",3.14000000,335.00,234.24425700000,
"Kepler-282 e",2.59000000,515.00,44.34709950000,
"Kepler-251 c",3.59000000,762.00,16.51412820000,
"Kepler-1464 b",1.53000000,564.00,31.77859010000,
"Kepler-1563 b",0.72000000,1134.00,3.43276598000,
"Kepler-260 c",1.75000000,372.00,76.04981630000,
"Kepler-1897 b",2.10000000,505.00,24.22041920000,
"Kepler-1653 b",1.73000000,257.00,140.25251500000,
"Kepler-914 b",1.51000000,1192.00,4.40966750000,
"Kepler-346 b",3.10000000,987.00,6.51116800000,
"TYC 8998-760-1 c",12.32990000,1240.00,,
"Kepler-1515 b",9.17000000,380.00,214.31204390000,
"Kepler-842 b",1.58000000,1264.00,1.21956827000,
"Kepler-153 b",2.82000000,621.00,18.87022157000,
"Kepler-789 b",2.25000000,937.00,8.63845000000,
"Kepler-1711 b",1.84000000,678.00,21.06046000000,
"Kepler-28 c",1.73000000,507.00,8.98596954000,"M0 V"
"Kepler-1896 b",2.56000000,536.00,44.87020420000,
"Kepler-1371 b",0.64000000,1015.00,3.44620390000,
"Kepler-1991 b",1.26000000,700.00,13.26084292000,
"Kepler-815 b",4.43000000,1394.00,8.57503552000,
"Kepler-31 b",5.28000000,781.00,20.86021267000,
"Kepler-667 b",4.70000000,474.00,41.43954000000,
"Kepler-311 b",1.85000000,985.00,9.17608000000,
"Kepler-1007 b",1.17000000,652.00,5.18500207300,
"Kepler-626 b",2.17000000,772.00,14.48585199000,
"Kepler-308 b",2.08000000,833.00,9.69501146000,
"Kepler-595 b",3.77000000,519.00,25.30292332000,
"Kepler-307 b",3.43000000,855.00,10.41572924000,
"Kepler-1331 b",0.91000000,1244.00,0.78916088400,
"Kepler-385 c",3.30000000,850.00,15.16227350000,
"Kepler-350 b",1.50000000,979.00,11.18961000000,
"Kepler-481 b",2.58000000,899.00,10.06083238000,
"Kepler-30 c",12.88000000,411.00,60.32488611000,
"Kepler-220 d",1.03000000,426.00,28.12246550000,
"Kepler-153 b",3.20000000,632.00,18.87021400000,
"Kepler-1336 b",2.61000000,793.00,23.19858520000,
"Kepler-421 b",4.16000000,185.00,704.19840000000,"G9/K0"
"Kepler-291 b",2.18000000,1212.00,3.54653180900,
"Kepler-232 b",3.07000000,1074.00,4.43124259300,
"Kepler-166 d",1.58000000,1326.00,1.55400392800,
"Kepler-1016 b",2.12000000,1482.00,1.95452434200,
"Kepler-616 c",3.40000000,401.00,90.41119000000,
"Kepler-255 d",1.28000000,1561.00,1.04563200000,
"Kepler-1923 b",1.83000000,553.00,52.60951030000,
"Kepler-1816 b",1.85000000,315.00,91.50092370000,
"Kepler-795 b",1.76000000,579.00,29.61934210000,
"Kepler-1455 b",1.97000000,272.00,49.27676400000,
"KOI-3680 b",11.09691000,347.00,141.24167100000,
"Kepler-320 c",2.80000000,1002.00,17.93466060000,
"Kepler-1943 b",0.80000000,1098.00,4.85026423000,
"Kepler-1386 b",1.09000000,930.00,6.73972381000,
"Kepler-1354 b",2.61000000,466.00,76.61394460000,
"Kepler-1237 b",2.59000000,366.00,84.57333460000,
"Kepler-1472 b",1.81000000,633.00,38.13128310000,
"Kepler-243 b",2.47000000,850.00,5.71542597700,
"K2-37 d",2.31000000,646.00,14.09229000000,
"Kepler-804 c",1.17000000,875.00,9.65185017000,
"Kepler-275 c",3.32000000,881.00,16.08831829000,
"Kepler-98 b",1.82000000,1437.00,1.54167662800,
"Kepler-1406 b",1.06000000,887.00,11.62905828000,
"Kepler-1939 b",0.92000000,827.00,2.79064933900,
"Kepler-1449 b",1.72000000,867.00,13.22745280000,
"Kepler-1081 b",1.88000000,1385.00,3.85691854700,
"Kepler-83 c",2.06000000,361.00,20.09020088000,
"Kepler-399 b",1.68000000,773.00,14.42526350000,
"Kepler-1258 b",0.84000000,1846.00,0.98494016700,
"Kepler-304 e",1.06000000,1136.00,1.49914200000,
"Kepler-404 b",1.18000000,730.00,11.82888430000,
"Kepler-1744 b",3.42000000,532.00,37.10110700000,
"Kepler-730 b",9.66000000,1062.00,6.49168280800,
"Kepler-1782 b",2.67000000,834.00,5.75624254700,
"Kepler-207 b",1.09000000,1712.00,1.61188717700,
"Kepler-822 b",1.47000000,1239.00,3.22297531800,
"Kepler-2000 b",2.73000000,530.00,6.38315913500,
"Kepler-203 c",2.14000000,1034.00,5.37064586800,
"Kepler-1013 b",6.30000000,859.00,18.93094000000,
"Kepler-307 c",2.80000000,778.00,13.08414300000,
"Kepler-1126 b",1.68000000,374.00,108.59311300000,
"Kepler-21 b",1.69000000,1784.00,2.78582123600,
"Kepler-82 e",2.43000000,926.00,5.90224578200,
"Kepler-1075 b",1.38000000,862.00,1.52372816000,
"Kepler-1609 b",2.05000000,428.00,114.34219000000,
"Kepler-527 b",2.18000000,893.00,13.28535633000,
"Kepler-20 c",3.04700000,772.00,10.85409089000,
"Kepler-115 c",2.31000000,939.00,8.99088871000,
"Kepler-709 b",3.19000000,613.00,16.08524954000,
"Kepler-140 b",1.53000000,1378.00,3.25428200000,
"Kepler-1781 b",2.50000000,995.00,4.88753526000,
"Kepler-598 c",2.91000000,367.00,86.49478070000,
